1.72075,0.74,0.237,9.0
1.72075,0.8,0.238,9.0
1.72075,0.86,0.236,9.0
1.72075,0.92,0.237,9.0
1.72075,0.98,0.236,9.001
1.72075,1.04,0.235,9.001
1.72075,1.16,0.233,9.002
1.72075,1.22,0.235,9.0
1.72075,1.28,0.235,9.0
1.72075,1.34,0.234,9.001
1.72075,1.4,0.234,9.001
1.73075,0.62,0.241,9.0
1.73075,0.68,0.241,9.001
1.73075,0.74,0.24,9.0
1.73075,0.86,0.239,9.001
1.73075,0.92,0.238,9.0
1.73075,1.04,0.237,9.001
1.73075,1.34,0.236,9.001
1.73075,1.4,0.236,9.0
1.74075,0.62,0.244,9.004
1.74075,0.68,0.244,9.002
1.74075,0.74,0.242,9.002
1.74075,0.8,0.242,9.003
1.74075,0.86,0.241,9.001
1.74075,0.92,0.24,9.005
1.74075,0.98,0.241,9.004
1.74075,1.04,0.24,9.002
1.74075,1.1,0.239,9.003
1.74075,1.16,0.237,9.004
1.74075,1.22,0.238,9.001
1.74075,1.28,0.236,9.003
1.74075,1.34,0.237,9.006
1.74075,1.4,0.237,9.002
1.75075,0.62,0.245,9.006
1.75075,0.68,0.244,9.003
1.75075,0.74,0.243,9.002
1.75075,0.8,0.242,9.004
1.75075,0.86,0.241,9.003
1.75075,0.92,0.243,9.004
1.75075,0.98,0.242,9.008
1.75075,1.04,0.241,9.003
1.75075,1.1,0.239,9.007
1.75075,1.16,0.24,9.008
1.75075,1.22,0.24,9.005
1.75075,1.28,0.239,9.002
1.75075,1.34,0.238,9.008
1.75075,1.4,0.238,9.01
1.76075,0.62,0.244,9.017
1.76075,0.68,0.245,9.014
1.76075,0.74,0.244,9.011
1.76075,0.8,0.245,9.018
1.76075,0.86,0.243,9.01
1.76075,0.92,0.242,9.009
1.76075,0.98,0.242,9.014
1.76075,1.04,0.243,9.016
1.76075,1.1,0.241,9.021
1.76075,1.16,0.241,9.016
1.76075,1.28,0.239,9.02
1.76075,1.34,0.238,9.018
1.76075,1.4,0.237,9.015
1.77075,0.62,0.246,9.069
1.77075,0.68,0.247,9.082
1.77075,0.74,0.247,9.054
1.77075,0.8,0.246,9.06
1.77075,0.86,0.246,9.078
1.77075,0.92,0.244,9.058
1.77075,0.98,0.244,9.087
1.77075,1.04,0.244,9.072
1.77075,1.1,0.244,9.089
1.77075,1.16,0.243,9.063
1.77075,1.22,0.243,9.077
1.77075,1.22,0.243,9.077
1.77075,1.28,0.241,9.071
1.77075,1.34,0.241,9.047
